snapped_at,price,market_cap,total_volume
2019-11-08 00:00:00 UTC,0.43391003532995764,81958691.05672503,1041979.2331474555
2019-11-09 00:00:00 UTC,0.41292100284187466,77981188.52858897,1470965.9482212735
2019-11-10 00:00:00 UTC,0.40311918448552403,76130136.76110035,1321295.4931213667
2019-11-11 00:00:00 UTC,0.39054456424139317,73704581.83097517,1013815.8246884505
2019-11-12 00:00:00 UTC,0.37124401417582786,69993650.7873292,1134555.2029375245
2019-11-13 00:00:00 UTC,0.36079879788775227,68104967.27222319,630093.4934203477
2019-11-14 00:00:00 UTC,0.37262914719647827,70133512.12250862,1641370.5919383375
2019-11-15 00:00:00 UTC,0.36762346370609544,69294207.26110046,2075645.9853279234
2019-11-16 00:00:00 UTC,0.3632278268049748,68250010.95118624,906906.5776691623
2019-11-17 00:00:00 UTC,0.3588899394897942,67470126.22869986,529154.1642452428
2019-11-18 00:00:00 UTC,0.36606033550820677,68794327.58864786,1417656.6761058413
2019-11-19 00:00:00 UTC,0.33876968956303,63657473.124412686,878745.0289307553
2019-11-20 00:00:00 UTC,0.3090936777951916,58151484.31892982,772924.5955615523
2019-11-21 00:00:00 UTC,0.30731244128571045,57695993.83239255,514979.9610427863
2019-11-22 00:00:00 UTC,0.28645341518734874,53767950.882547356,962453.8950216586
2019-11-23 00:00:00 UTC,0.24582454078344604,46121341.829376064,1016261.890857761
2019-11-24 00:00:00 UTC,0.2569560475862738,48214666.50957359,791467.0113482109
2019-11-25 00:00:00 UTC,0.24609836947967573,46361589.2452061,730643.6312131948
2019-11-26 00:00:00 UTC,0.22401579233193744,41871564.60987181,594042.5675304597
2019-11-27 00:00:00 UTC,0.21297098692645425,39919685.94099923,575195.3731822247
2019-11-28 00:00:00 UTC,0.20938432389964487,38968740.91949901,472101.60835640895
2019-11-29 00:00:00 UTC,0.2565848350860297,47743796.848463476,1524369.038371244
2019-11-30 00:00:00 UTC,0.2832908132113425,53010223.138457954,1101534.608573908
2019-12-01 00:00:00 UTC,0.27773142494122405,52079658.79882356,692524.8919704378
2019-12-02 00:00:00 UTC,0.2752473496940586,51541538.969725534,693411.8928880837
2019-12-03 00:00:00 UTC,0.2624220972450339,49116603.40919464,723183.6286259982
2019-12-04 00:00:00 UTC,0.26011950489082797,48727661.08141104,688598.517964237
2019-12-05 00:00:00 UTC,0.25300252012781743,47331476.01278409,504525.1009494123
2019-12-06 00:00:00 UTC,0.25090393175621434,46808553.52236796,566468.3464777532
2019-12-07 00:00:00 UTC,0.2662451165605834,49575378.7102506,616122.3049330645
2019-12-08 00:00:00 UTC,0.2704197606224061,50519169.4746748,274572.70763541263
2019-12-09 00:00:00 UTC,0.2669518854515915,49876637.4506411,571812.2818412198
2019-12-10 00:00:00 UTC,0.26183629602483466,49047989.40270944,514023.1470997
2019-12-11 00:00:00 UTC,0.2551023726678275,47690466.998818874,364850.1527291822
2019-12-12 00:00:00 UTC,0.26218174359745733,48971930.311597414,416348.26784941147
2019-12-13 00:00:00 UTC,0.2654943474218372,49614797.35606771,291155.2268737262
2019-12-14 00:00:00 UTC,0.2708220129746106,50605652.72602899,589703.2070197108
2019-12-15 00:00:00 UTC,0.26487279494755345,49472500.451065734,386043.43217835674
2019-12-16 00:00:00 UTC,0.26504888380504993,49539384.43645657,256877.5044532569
2019-12-17 00:00:00 UTC,0.24687447420189243,46113160.82835289,283815.3267048056
2019-12-18 00:00:00 UTC,0.2291013298486819,41433698.41807952,246282.32155415782
2019-12-19 00:00:00 UTC,0.21424142665184548,40043862.384645395,488043.7782308883
2019-12-20 00:00:00 UTC,0.21871472648373141,40686381.26090331,908129.4884017591
2019-12-21 00:00:00 UTC,0.24238658123890566,45247686.61722243,1134555.692565387
2019-12-22 00:00:00 UTC,0.2592910430460258,48452462.25509728,1269934.228927861
2019-12-23 00:00:00 UTC,0.2659772544382895,49856259.797790065,1183687.3013606425
2019-12-24 00:00:00 UTC,0.2806362134358053,52389086.74678742,844378.4295198604
2019-12-25 00:00:00 UTC,0.3215371062169583,59684758.76933876,1527540.9419926417
2019-12-26 00:00:00 UTC,0.34329444720343055,63349065.05741807,1631803.2096173428
2019-12-27 00:00:00 UTC,0.3528301188896724,65950999.47039647,1592746.6471640528
2019-12-28 00:00:00 UTC,0.3074296440109351,57727096.48398116,2763139.3828813774
2019-12-29 00:00:00 UTC,0.28700882141547907,53504405.48998867,381755.7352529805
2019-12-30 00:00:00 UTC,0.31054573182208356,57761781.55933563,607577.6329209673
2019-12-31 00:00:00 UTC,0.28821727276421144,53845535.90154323,1088888.7225669532
2020-01-01 00:00:00 UTC,0.2582945633865704,48361795.69791163,4349296.716840232
2020-01-02 00:00:00 UTC,0.23114522798748358,43280153.84918,5042078.845946418
2020-01-03 00:00:00 UTC,0.2119350647980746,39747558.0560566,3862809.2727870685
2020-01-04 00:00:00 UTC,0.21994197126235326,41165301.320245236,3933398.7922749296
2020-01-05 00:00:00 UTC,0.24163284740833219,45164995.229686156,2591130.5210838667
2020-01-06 00:00:00 UTC,0.23985663574143334,44746632.7525823,1449636.9700142033
2020-01-07 00:00:00 UTC,0.2250495461082152,42059900.06399518,3677651.9722371814
2020-01-08 00:00:00 UTC,0.21759362475882799,40689911.469578,3067363.543892273
2020-01-09 00:00:00 UTC,0.20254865770958966,37795957.22826097,2975093.196254614
2020-01-10 00:00:00 UTC,0.20601605605717324,38541747.751932845,4232582.319647554
